Feature ID	Taxon	Confidence
84f9cf6d08ccc7adb4e945c4fd8be494	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-002;s__	0.9999331710400877
1b92901eaf73176b86069084ac8c13e3	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-010;s__	0.9998798344503054
f50508546ae13143015f8c4cb976d0e4	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_ruminantium_group;s__	0.9997214465084533
16adc68bae4d98a05d6a268956eddf7a	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	0.9999999990842809
00a96fbd0ac34bfd245f9c24f8737f7d	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999997047276064
e335f74033bc634af43ee6baa84fa247	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Romboutsia;s__	0.9960932178212412
69310a7cff9f6b902cdfd08243784ace	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999913852380864
119eea33cb9f505d6a20297d132e792a	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999985843158596
96040114b5274bdb987f28c63b6b6b87	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.999996568138033
43202fe954709a694e31c3a1be7e889b	d__Bacteria;p__Bacillota;c__Clostridia;o__Clostridia_UCG-014;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9999999516169151
da8644094f1d480f3b3a6a03a7027ab4	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella;s__	0.9994185209879114
f479c23321346918723839e33a3544f4	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__	0.9999579741043267
61535a40adb8221483821e3984d0b1ac	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Ruminococcus]_gauvreauii_group;s__	0.9623595289168021
a730ef0685ea600be854be1842a6b362	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__	0.9999999999987352
edc9e5c16e40aff1eadce6597940f08f	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__	0.9998459824401149
8aaed79d6563ff7925c774e39b662a14	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Marvinbryantia;s__	0.8646805540025241
b1f0b65b560701f74c4f43db4234d6c9	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__[Eubacterium]_coprostanoligenes_group;g__Incertae_Sedis;s__	0.9999907839652652
7ee3e4343242684ba3ce459672348ff7	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	0.9999999987314538
aae4c4ed528ae16ec417df816699cfdb	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-005;s__	0.999605251022726
b20abc2c16ea643f1fe7ceb2e5db9d45	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__	0.9998449451895357
664667183a91ac47de4771fa5456a698	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__	0.7555884178849945
45c80843dac191f771b11018ff90d94c	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__	0.9999714843453014
d71feb1923fa288790187009e8efa6d3	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999990556910351
396ffa76286336a3eeb1ea420e60f86b	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter;s__	0.9122303481889772
8be9dac75adfd36649c004c8b72de91d	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	0.9999999927108831
596db8ce20ae5cbfdc338a62f1bed1d9	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Acutalibacter;s__	0.9988896117513082
